Osa04g02319,.,.,,.
Osa04g02320,Zma2g1482,.,,.
Osa04g02321,Zma2g1481,.,,.
Osa04g02322,Zma2g1480,.,,.
Osa04g02323,Zma2g1479,.,,Zma5g3676
Osa04g02324,Zma2g1477,Zma10g2221,,.
Osa04g02325,.,.,,Zma5g3679
Osa04g02326,Zma2g1474,.,,.
Osa04g02327,.,.,,.
Osa04g02328,.,.,,.
Osa04g02329,.,.,,.
Osa04g02330,Zma2g1473,Zma10g2222,,Zma5g3680
Osa04g02331,.,.,,.
Osa04g02332,Zma2g1468,Zma10g2223,,.
Osa04g02333,Zma2g1469,.,,.
Osa04g02334,Zma2g1470,.,,.
Osa04g02335,Zma2g1471,.,,.
Osa04g02336,Zma2g1475,.,,.
Osa04g02337,.,.,,.
Osa04g02338,.,.,,.
Osa04g02339,Zma2g1466,.,,.
Osa04g02340,Zma2g1465,.,,.
Osa04g02341,Zma2g1462,.,,.
Osa04g02342,Zma2g1461,Zma10g2224,,.
Osa04g02343,Zma2g1460,Zma10g2226,,.
Osa04g02344,Zma2g1459,Zma10g2227,,.
Osa04g02345,.,.,,.
Osa04g02346,.,Zma10g2228,Zma4g1948,.
Osa04g02347,.,.,.,.
Osa04g02348,Zma2g1458,Zma10g2229,.,.
Osa04g02349,.,.,.,.
Osa04g02350,.,.,.,.
Osa04g02351,.,.,.,.
Osa04g02352,Zma2g1455,.,.,Zma5g3690
Osa04g02353,.,.,.,.
Osa04g02354,.,Zma10g2231,.,.
Osa04g02355,.,.,.,.
Osa04g02356,.,Zma10g2232,.,.
Osa04g02357,.,.,.,.
Osa04g02358,.,Zma10g2233,.,Zma5g3700
Osa04g02359,Zma2g1451,Zma10g2236,Zma4g1951,Zma5g3701
Osa04g02360,Zma2g1450,.,.,.
Osa04g02361,Zma2g1449,Zma10g2237,.,.
Osa04g02362,.,.,.,.
Osa04g02363,.,.,.,.
Osa04g02364,.,Zma10g2240,Zma4g1959,.
Osa04g02365,Zma2g1444,.,.,.
Osa04g02366,.,Zma10g2241,.,.
Osa04g02367,.,Zma10g2243,.,.
Osa04g02368,Zma2g1440,.,.,.
Osa04g02369,Zma2g1438,.,.,.
Osa04g02370,Zma2g1436,.,Zma4g1968,.
Osa04g02371,Zma2g1435,Zma10g2244,.,.
Osa04g02372,.,.,.,.
Osa04g02373,.,.,.,.
Osa04g02374,.,.,.,.
Osa04g02375,.,.,.,.
Osa04g02376,.,Zma10g2245,.,.
Osa04g02377,.,.,.,.
Osa04g02378,.,.,.,.
Osa04g02379,.,.,.,.
Osa04g02380,.,.,.,.
Osa04g02381,Zma2g1425,.,.,Zma5g3718
Osa04g02382,.,Zma10g2247,.,.
Osa04g02383,Zma2g1422,Zma10g2251,.,.
Osa04g02384,Zma2g1419,.,.,.
Osa04g02385,Zma2g1418,Zma10g2253,.,.
Osa04g02386,.,Zma10g2256,.,Zma5g3727
Osa04g02387,Zma2g1414,Zma10g2257,Zma4g1975,Zma5g3728
Osa04g02388,.,Zma10g2258,.,.
Osa04g02389,.,Zma10g2259,.,.
Osa04g02390,Zma2g1412,.,.,.
Osa04g02391,.,.,.,.
Osa04g02392,Zma2g1409,Zma10g2260,.,.
Osa04g02393,Zma2g1408,.,.,.
Osa04g02394,Zma2g1406,.,.,.
Osa04g02395,Zma2g1401,Zma10g2261,Zma4g1977,Zma5g3730
Osa04g02396,.,.,.,.
Osa04g02397,.,.,.,.
Osa04g02398,.,.,.,.
Osa04g02399,Zma2g1400,.,.,Zma5g3732
Osa04g02400,Zma2g1397,Zma10g2264,.,.
Osa04g02401,Zma2g1393,.,.,.
Osa04g02402,.,.,.,.
Osa04g02403,Zma2g1391,.,Zma4g1979,Zma5g3734
Osa04g02404,.,.,.,.
Osa04g02405,Zma2g1389,.,.,.
Osa04g02406,.,.,.,.
Osa04g02407,.,.,.,.
Osa04g02408,.,.,.,Zma5g3739
Osa04g02409,.,.,.,.
Osa04g02410,.,.,.,.
Osa04g02411,Zma2g1388,Zma10g2265,.,.
Osa04g02412,.,Zma10g2268,.,Zma5g3741
Osa04g02413,Zma2g1387,Zma10g2269,Zma4g1987,Zma5g3744
Osa04g02414,.,.,.,.
Osa04g02415,.,Zma10g2270,.,.
Osa04g02416,Zma2g1386,Zma10g2271,.,.
Osa04g02417,.,.,.,.
Osa04g02418,Zma2g1385,.,.,.
Osa04g02419,Zma2g1384,.,.,.
Osa04g02420,Zma2g1381,.,.,.
Osa04g02421,.,.,.,.
Osa04g02422,Zma2g1379,Zma10g2274,.,.
Osa04g02423,Zma2g1378,Zma10g2275,.,Zma5g3746
Osa04g02424,.,Zma10g2278,.,.
Osa04g02425,Zma2g1376,.,.,.
Osa04g02426,.,.,.,.
Osa04g02427,.,.,.,.
Osa04g02428,Zma2g1374,Zma10g2280,.,.
Osa04g02429,.,.,.,.
Osa04g02430,Zma2g1372,Zma10g2282,Zma4g1991,.
Osa04g02431,.,Zma10g2283,.,.
Osa04g02432,.,.,.,.
Osa04g02433,.,Zma10g2284,.,.
Osa04g02434,.,.,.,.
Osa04g02435,.,Zma10g2285,.,.
Osa04g02436,Zma2g1371,Zma10g2286,.,.
Osa04g02437,Zma2g1370,.,.,.
Osa04g02438,Zma2g1369,.,.,.
Osa04g02439,Zma2g1368,.,.,.
Osa04g02440,.,.,Zma4g2002,Zma5g3758
Osa04g02441,Zma2g1367,.,.,Zma5g3759
Osa04g02442,.,.,.,.
Osa04g02443,.,.,Zma4g2004,Zma5g3760
Osa04g02444,Zma2g1366,.,.,.
Osa04g02445,Zma2g1364,.,.,.
Osa04g02446,.,Zma10g2287,.,.
Osa04g02447,Zma2g1362,.,.,.
Osa04g02448,,Zma10g2289,.,.
Osa04g02449,Zma2g1313,.,Zma4g2005,Zma5g3761
Osa04g02450,Zma2g1314,Zma10g2291,,Zma5g3762
Osa04g02451,.,.,,.
Osa04g02452,.,.,,.
Osa04g02453,.,.,,.
Osa04g02454,.,.,,.
Osa04g02455,.,.,,.
Osa04g02456,Zma2g1318,.,,.
Osa04g02457,Zma2g1319,.,,.
Osa04g02458,Zma2g1323,.,,.
Osa04g02459,.,.,,.
Osa04g02460,.,.,,.
Osa04g02461,.,.,,.
Osa04g02462,.,.,,.
Osa04g02463,.,Zma10g2295,,.
Osa04g02464,.,Zma10g2296,,.
Osa04g02465,Zma2g1329,.,,.
Osa04g02466,.,.,,.
Osa04g02467,.,.,,Zma5g3766
Osa04g02468,Zma2g1331,.,,.
Osa04g02469,Zma2g1332,.,,.
Osa04g02470,Zma2g1333,Zma10g2298,,.
Osa04g02471,.,Zma10g2299,,.
Osa04g02472,.,.,,.
Osa04g02473,.,Zma10g2300,,.
Osa04g02474,Zma2g1334,.,,.
Osa04g02475,.,.,,.
Osa04g02476,Zma2g1336,Zma10g2301,,.
Osa04g02477,.,.,,.
Osa04g02478,.,.,,.
Osa04g02479,.,Zma10g2302,,.
Osa04g02480,.,Zma10g2303,,.
Osa04g02481,Zma2g1338,.,,.
Osa04g02482,Zma2g1340,.,,.
Osa04g02483,.,.,,.
Osa04g02484,.,.,,.
Osa04g02485,Zma2g1341,Zma10g2304,Zma4g2013,Zma5g3775
Osa04g02486,.,.,.,.
Osa04g02487,Zma2g1345,Zma10g2308,.,.
Osa04g02488,Zma2g1346,Zma10g2310,Zma4g2018,.
Osa04g02489,.,.,.,.
Osa04g02490,Zma2g1348,Zma10g2312,Zma4g2019,Zma5g3777
Osa04g02491,.,.,.,.
Osa04g02492,.,.,.,.
Osa04g02493,Zma2g1351,.,.,.
Osa04g02494,Zma2g1354,.,.,.
Osa04g02495,Zma2g1355,.,.,.
Osa04g02496,Zma2g1356,Zma10g2314,Zma4g2022,Zma5g3779
Osa04g02497,Zma2g1357,.,.,.
Osa04g02498,.,Zma10g2315,.,.
Osa04g02499,Zma2g1359,.,Zma4g2023,Zma5g3780
Osa04g02500,Zma2g1360,.,.,.
Osa04g02501,Zma2g1305,.,.,.
Osa04g02502,Zma2g1301,.,Zma4g2025,Zma5g3781
Osa04g02503,Zma2g1299,.,Zma4g2027,Zma5g3782
Osa04g02504,.,.,.,.
Osa04g02505,.,.,.,.
Osa04g02506,Zma2g1297,.,Zma4g2028,Zma5g3783
Osa04g02507,.,.,.,.
Osa04g02508,.,.,.,.
Osa04g02509,Zma2g1295,.,.,.
Osa04g02510,Zma2g1292,Zma10g2320,.,.
Osa04g02511,.,.,.,.
Osa04g02512,.,.,.,.
Osa04g02513,.,.,.,.
Osa04g02514,.,.,Zma4g2031,Zma5g3793
Osa04g02515,.,.,.,.
Osa04g02516,.,.,.,.
Osa04g02517,Zma2g1290,Zma10g2324,.,.
Osa04g02518,.,.,.,.
Osa04g02519,.,.,.,.
Osa04g02520,Zma2g1289,.,.,.
Osa04g02521,.,.,.,.
Osa04g02522,Zma2g1288,.,Zma4g2033,Zma5g3797
Osa04g02523,.,.,.,.
Osa04g02524,.,.,.,.
Osa04g02525,Zma2g1284,.,.,.
Osa04g02526,Zma2g1282,.,.,.
Osa04g02527,Zma2g1281,.,.,.
Osa04g02528,.,.,.,.
Osa04g02529,.,Zma10g2325,.,.
Osa04g02530,.,.,.,.
Osa04g02531,Zma2g1279,.,.,Zma5g3803
Osa04g02532,.,.,.,.
Osa04g02533,.,.,.,.
Osa04g02534,.,.,Zma4g2034,Zma5g3804
Osa04g02535,Zma2g1277,Zma10g2326,.,.
Osa04g02536,Zma2g1275,.,.,.
Osa04g02537,Zma2g1274,Zma10g2327,Zma4g2035,Zma5g3806
Osa04g02538,.,.,Zma4g2039,Zma5g3809
Osa04g02539,.,.,.,.
Osa04g02540,Zma2g1272,Zma10g2335,.,.
Osa04g02541,.,Zma10g2336,.,.
Osa04g02542,Zma2g1271,.,.,.
Osa04g02543,.,.,.,.
Osa04g02544,Zma2g1270,.,.,Zma5g3810
Osa04g02545,Zma2g1269,.,.,.
Osa04g02546,Zma2g1264,Zma10g2338,Zma4g2052,Zma5g3817
Osa04g02547,.,Zma10g2339,.,.
Osa04g02548,Zma2g1263,Zma10g2340,.,.
Osa04g02549,Zma2g1262,.,.,.
Osa04g02550,.,.,.,Zma5g3822
Osa04g02551,Zma2g1261,.,.,Zma5g3823
Osa04g02552,.,.,.,.
Osa04g02553,.,.,.,.
Osa04g02554,Zma2g1260,Zma10g2341,Zma4g2059,Zma5g3824
Osa04g02555,Zma2g1255,.,Zma4g2060,Zma5g3827
Osa04g02556,Zma2g1253,.,.,.
Osa04g02557,Zma2g1252,Zma10g2347,.,.
Osa04g02558,.,Zma10g2348,Zma4g2069,Zma5g3840
Osa04g02559,.,.,.,.
Osa04g02560,Zma2g1249,.,.,.
Osa04g02561,Zma2g1248,Zma10g2354,Zma4g2071,.
Osa04g02562,Zma2g1247,Zma10g2355,Zma4g2072,Zma5g3846
Osa04g02563,.,.,.,.
Osa04g02564,Zma2g1246,Zma10g2358,.,.
Osa04g02565,.,Zma10g2359,.,.
Osa04g02566,Zma2g1244,Zma10g2360,.,.
Osa04g02567,Zma2g1243,.,.,.
Osa04g02568,Zma2g1242,.,.,.
Osa04g02569,Zma2g1158,.,.,.
Osa04g02570,Zma2g1155,.,.,.
Osa04g02571,.,.,.,.
Osa04g02572,.,.,.,.
Osa04g02573,Zma2g1153,.,.,.
Osa04g02574,.,Zma10g2363,.,.
Osa04g02575,.,.,.,.
Osa04g02576,Zma2g1150,Zma10g2367,Zma4g2084,.
Osa04g02577,Zma2g1149,.,Zma4g2085,Zma5g3851
Osa04g02578,.,.,.,.
Osa04g02579,Zma2g1148,Zma10g2369,Zma4g2086,Zma5g3853
Osa04g02580,.,.,.,.
Osa04g02581,Zma2g1147,Zma10g2370,Zma4g2087,Zma5g3859
Osa04g02582,.,.,Zma4g2088,Zma5g3860
Osa04g02583,.,.,.,.
Osa04g02584,.,Zma10g2371,.,.
Osa04g02585,Zma2g1145,.,.,.
Osa04g02586,.,.,.,.
Osa04g02587,.,.,.,.
Osa04g02588,.,.,.,Zma5g3864
Osa04g02589,Zma2g1142,.,.,.
Osa04g02590,.,.,.,.
Osa04g02591,Zma2g1139,.,.,.
Osa04g02592,.,Zma10g2373,.,.
Osa04g02593,Zma2g1138,Zma10g2374,.,Zma5g3865
Osa04g02594,Zma2g1137,.,.,Zma5g3866
Osa04g02595,Zma2g1136,.,.,.
Osa04g02596,Zma2g1135,Zma10g2375,.,.
Osa04g02597,Zma2g1134,.,Zma4g2098,.
Osa04g02598,.,.,.,.
Osa04g02599,.,Zma10g2377,.,.
Osa04g02600,.,Zma10g2379,.,.
Osa04g02601,.,Zma10g2381,.,.
Osa04g02602,Zma2g1128,Zma10g2382,.,.
Osa04g02603,Zma2g1129,Zma10g2383,Zma4g2101,.
Osa04g02604,.,.,.,.
Osa04g02605,.,.,.,.
Osa04g02606,Zma2g1130,.,.,.
Osa04g02607,Zma2g1131,Zma10g2384,.,Zma5g3868
Osa04g02608,.,.,.,.
Osa04g02609,Zma2g1132,Zma10g2386,.,.
Osa04g02610,Zma2g1127,Zma10g2388,Zma4g2102,Zma5g3869
Osa04g02611,.,.,Zma4g2103,Zma5g3870
Osa04g02612,.,.,.,.
Osa04g02613,.,.,Zma4g2104,Zma5g3871
Osa04g02614,.,.,.,.
Osa04g02615,Zma2g1126,Zma10g2389,Zma4g2106,Zma5g3872
Osa04g02616,Zma2g1125,Zma10g2391,.,Zma5g3873
Osa04g02617,.,.,.,.
Osa04g02618,.,.,Zma4g2107,.
Osa04g02619,Zma2g1121,.,.,.
Osa04g02620,.,.,.,.
Osa04g02621,.,.,.,.
Osa04g02622,.,.,.,.
Osa04g02623,.,.,.,.
Osa04g02624,.,Zma10g2394,Zma4g2110,.
Osa04g02625,Zma2g1120,.,.,.
Osa04g02626,Zma2g1119,.,.,.
Osa04g02627,.,Zma10g2395,.,.
Osa04g02628,.,Zma10g2397,Zma4g2111,Zma5g3877
Osa04g02629,.,Zma10g2398,.,.
Osa04g02630,Zma2g1118,.,.,.
Osa04g02631,.,.,.,.
Osa04g02632,.,.,.,.
Osa04g02633,.,.,.,.
Osa04g02634,Zma2g1117,.,.,.
Osa04g02635,.,Zma10g2399,.,.
Osa04g02636,.,.,.,.
Osa04g02637,.,.,.,.
Osa04g02638,Zma2g1114,Zma10g2400,.,.
Osa04g02639,Zma2g1111,Zma10g2403,.,Zma5g3878
Osa04g02640,Zma2g1110,.,Zma4g2113,Zma5g3881
Osa04g02641,.,.,.,.
Osa04g02642,.,.,.,.
Osa04g02643,.,.,.,.
Osa04g02644,Zma2g1102,.,Zma4g2117,.
Osa04g02645,Zma2g1101,.,.,Zma5g3885
Osa04g02646,Zma2g1100,.,Zma4g2118,Zma5g3886
Osa04g02647,Zma2g1099,Zma10g2407,.,.
Osa04g02648,.,.,.,.
Osa04g02649,Zma2g1098,.,.,.
Osa04g02650,Zma2g1097,Zma10g2408,.,Zma5g3887
Osa04g02651,.,.,.,.
Osa04g02652,Zma2g1096,Zma10g2409,Zma4g2119,Zma5g3889
Osa04g02653,Zma2g1095,Zma10g2413,Zma4g2120,.
Osa04g02654,Zma2g1094,.,.,.
Osa04g02655,Zma2g1093,.,.,.
Osa04g02656,Zma2g1090,.,.,.
Osa04g02657,.,.,.,.
Osa04g02658,.,.,.,.
Osa04g02659,.,.,.,.
Osa04g02660,Zma2g1089,Zma10g2414,.,Zma5g3892
Osa04g02661,.,.,.,.
Osa04g02662,Zma2g1087,Zma10g2415,.,.
Osa04g02663,Zma2g1086,Zma10g2417,Zma4g2123,Zma5g3893
Osa04g02664,Zma2g1085,.,.,.
Osa04g02665,.,.,.,.
Osa04g02666,.,Zma10g2420,.,Zma5g3896
Osa04g02667,Zma2g1084,Zma10g2421,Zma4g2127,Zma5g3897
Osa04g02668,.,.,.,.
Osa04g02669,Zma2g1082,.,Zma4g2130,Zma5g3898
Osa04g02670,.,.,.,.
Osa04g02671,.,Zma10g2423,.,.
Osa04g02672,Zma2g1080,Zma10g2425,.,Zma5g3903
Osa04g02673,.,Zma10g2427,.,.
Osa04g02674,Zma2g1078,Zma10g2428,.,.
Osa04g02675,Zma2g1077,Zma10g2434,.,Zma5g3907
Osa04g02676,.,.,.,.
Osa04g02677,.,.,.,.
Osa04g02678,.,.,.,.
Osa04g02679,.,Zma10g2435,.,Zma5g3908
Osa04g02680,Zma2g1057,.,.,.
Osa04g02681,Zma2g1058,.,Zma4g2134,.
Osa04g02682,Zma2g1063,Zma10g2440,.,.
Osa04g02683,Zma2g1064,Zma10g2442,.,.
Osa04g02684,.,Zma10g2443,.,.
Osa04g02685,Zma2g1066,.,.,.
Osa04g02686,.,Zma10g2444,.,.
Osa04g02687,.,.,.,.
Osa04g02688,.,.,.,.
Osa04g02689,Zma2g1069,.,.,.
Osa04g02690,Zma2g1070,.,.,Zma5g3916
Osa04g02691,Zma2g1071,.,.,.
Osa04g02692,Zma2g1072,Zma10g2446,.,.
Osa04g02693,.,.,.,.
Osa04g02694,.,.,.,.
Osa04g02695,Zma2g1073,.,.,.
Osa04g02696,Zma2g1074,.,Zma4g2136,Zma5g3917
Osa04g02697,Zma2g1076,Zma10g2447,.,Zma5g3918
Osa04g02698,.,Zma10g2448,.,.
Osa04g02699,.,.,.,.
Osa04g02700,Zma2g1055,.,Zma4g2139,Zma5g3926
Osa04g02701,Zma2g1054,.,.,.
Osa04g02702,.,.,Zma4g2140,.
Osa04g02703,.,.,.,.
Osa04g02704,.,Zma10g2450,.,.
Osa04g02705,.,Zma10g2451,.,.
Osa04g02706,.,Zma10g2452,Zma4g2143,Zma5g3932
Osa04g02707,Zma2g1049,,.,.
Osa04g02708,Zma2g1048,Zma10g2638,.,Zma5g3934
Osa04g02709,Zma2g1047,.,Zma4g2146,Zma5g3935
Osa04g02710,Zma2g1046,.,.,.
Osa04g02711,.,.,.,.
Osa04g02712,.,.,.,.
Osa04g02713,Zma2g1044,.,.,.
Osa04g02714,Zma2g1041,Zma10g2637,.,.
Osa04g02715,.,.,.,.
Osa04g02716,.,.,.,.
Osa04g02717,.,.,.,.
Osa04g02718,Zma2g1040,Zma10g2636,Zma4g2147,Zma5g3942
Osa04g02719,Zma2g1038,.,.,Zma5g3943
Osa04g02720,Zma2g1035,.,.,.
Osa04g02721,.,.,.,.
Osa04g02722,Zma2g1033,.,.,.
Osa04g02723,.,.,.,.
Osa04g02724,Zma2g1032,Zma10g2633,.,.
Osa04g02725,.,.,.,Zma5g3945
Osa04g02726,.,Zma10g2632,.,Zma5g3946
Osa04g02727,Zma2g1029,Zma10g2631,Zma4g2150,Zma5g3947
Osa04g02728,.,.,.,.
Osa04g02729,.,.,.,.
Osa04g02730,.,Zma10g2629,Zma4g2151,Zma5g3948
Osa04g02731,.,.,.,.
Osa04g02732,.,.,.,.
Osa04g02733,Zma2g1018,.,Zma4g2152,.
Osa04g02734,Zma2g1019,.,.,.
Osa04g02735,.,Zma10g2627,Zma4g2153,Zma5g3949
Osa04g02736,Zma2g1022,Zma10g2626,Zma4g2155,Zma5g3950
Osa04g02737,.,Zma10g2625,.,.
Osa04g02738,.,.,.,.
Osa04g02739,.,.,.,.
Osa04g02740,Zma2g1026,.,.,.
Osa04g02741,Zma2g1027,.,.,.
Osa04g02742,.,.,.,.
Osa04g02743,.,Zma10g2623,.,.
Osa04g02744,Zma2g1028,Zma10g2621,.,Zma5g3951
Osa04g02745,.,.,.,.
Osa04g02746,.,.,.,.
Osa04g02747,.,Zma10g2619,Zma4g2161,.
Osa04g02748,.,.,.,.
Osa04g02749,.,Zma10g2618,.,Zma5g3956
Osa04g02750,Zma2g1016,.,.,.
Osa04g02751,Zma2g1014,Zma10g2617,Zma4g2162,.
Osa04g02752,Zma2g1011,.,Zma4g2163,Zma5g3958
Osa04g02753,.,.,.,.
Osa04g02754,Zma2g1009,.,.,Zma5g3959
Osa04g02755,.,.,.,.
Osa04g02756,Zma2g1008,.,.,Zma5g3962
Osa04g02757,Zma2g1007,.,.,.
Osa04g02758,Zma2g1006,.,.,.
Osa04g02759,Zma2g1005,Zma10g2614,.,.
Osa04g02760,.,.,.,Zma5g3964
Osa04g02761,.,.,Zma4g2169,Zma5g3968
Osa04g02762,Zma2g1004,Zma10g2611,.,.
Osa04g02763,.,.,.,.
Osa04g02764,.,Zma10g2609,Zma4g2170,Zma5g3986
Osa04g02765,.,Zma10g2605,.,.
Osa04g02766,Zma2g1003,Zma10g2604,.,Zma5g3988
Osa04g02767,.,.,.,.
Osa04g02768,.,.,.,.
Osa04g02769,Zma2g1000,Zma10g2602,Zma4g2174,Zma5g3991
Osa04g02770,.,.,.,.
Osa04g02771,.,Zma10g2600,.,.
Osa04g02772,.,.,.,Zma5g3992
Osa04g02773,Zma2g0997,.,.,.
Osa04g02774,Zma2g0996,.,Zma4g2176,Zma5g3995
Osa04g02775,Zma2g0995,.,.,.
Osa04g02776,Zma2g0992,.,.,.
Osa04g02777,Zma2g0991,.,.,.
Osa04g02778,.,.,.,.
Osa04g02779,.,Zma10g2599,Zma4g2178,.
Osa04g02780,Zma2g0988,.,,.
Osa04g02781,Zma2g0987,.,,.
Osa04g02782,Zma2g0980,.,,.
Osa04g02783,.,.,,.
Osa04g02784,.,Zma10g2595,,.
Osa04g02785,.,Zma10g2593,,.
Osa04g02786,.,.,,.
Osa04g02787,.,Zma10g2591,,.
Osa04g02788,Zma2g0979,Zma10g2590,,.
Osa04g02789,.,Zma10g2589,,.
Osa04g02790,.,.,,.
Osa04g02791,.,Zma10g2587,,.
Osa04g02792,.,Zma10g2586,,.
Osa04g02793,.,.,,.
Osa04g02794,.,.,,.
Osa04g02795,Zma2g0976,Zma10g2582,,Zma5g3999
Osa04g02796,Zma2g0974,.,,.
Osa04g02797,Zma2g0973,.,,.
Osa04g02798,Zma2g0972,.,,.
Osa04g02799,Zma2g0969,.,,.
Osa04g02800,.,.,,.
Osa04g02801,Zma2g0967,.,Zma4g2201,Zma5g4001
Osa04g02802,Zma2g0965,.,Zma4g2203,Zma5g4002
Osa04g02803,Zma2g0961,.,.,Zma5g4004
Osa04g02804,Zma2g0960,.,.,.
Osa04g02805,Zma2g0959,.,.,.
Osa04g02806,Zma2g0958,.,.,.
Osa04g02807,Zma2g0956,.,.,.
Osa04g02808,Zma2g0955,.,.,.
Osa04g02809,.,Zma10g2581,.,.
Osa04g02810,.,Zma10g2580,.,.
Osa04g02811,Zma2g0953,Zma10g2578,Zma4g2213,Zma5g4014
Osa04g02812,.,.,.,Zma5g4019
Osa04g02813,Zma2g0951,.,.,.
Osa04g02814,Zma2g0950,.,.,.
Osa04g02815,Zma2g0948,.,.,.
Osa04g02816,Zma2g0947,Zma10g2576,Zma4g2215,.
Osa04g02817,.,Zma10g2575,.,.
Osa04g02818,.,.,Zma4g2220,Zma5g4021
Osa04g02819,Zma2g0946,Zma10g2574,.,.
Osa04g02820,Zma2g0945,.,.,Zma5g4022
Osa04g02821,.,.,.,.
Osa04g02822,.,.,.,.
Osa04g02823,Zma2g0943,Zma10g2573,.,Zma5g4023
Osa04g02824,.,.,.,.
Osa04g02825,.,.,.,.
Osa04g02826,.,.,.,.
Osa04g02827,Zma2g0942,.,.,.
Osa04g02828,Zma2g0939,.,.,.
Osa04g02829,.,.,.,.
Osa04g02830,.,.,.,.
Osa04g02831,.,.,.,.
Osa04g02832,Zma2g0937,Zma10g2571,.,.
Osa04g02833,.,Zma10g2569,.,.
Osa04g02834,.,.,.,.
Osa04g02835,.,Zma10g2567,Zma4g2222,.
Osa04g02836,.,.,,.
Osa04g02837,Zma2g0936,.,,.
Osa04g02838,.,.,,.
Osa04g02839,.,.,,.
Osa04g02840,.,Zma10g2564,,.
Osa04g02841,Zma2g0935,.,,.
Osa04g02842,Zma2g0933,.,,.
Osa04g02843,.,.,,.
Osa04g02844,.,.,,.
Osa04g02845,.,.,,.
Osa04g02846,.,.,,.
Osa04g02847,.,Zma10g2559,,Zma5g4025
Osa04g02848,.,.,,.
Osa04g02849,.,Zma10g2555,,Zma5g4027
Osa04g02850,.,Zma10g2553,,.
Osa04g02851,Zma2g0932,.,,.
Osa04g02852,.,.,,.
Osa04g02853,.,.,,.
Osa04g02854,.,.,,Zma5g4028
Osa04g02855,Zma2g0926,Zma10g2551,,.
Osa04g02856,.,.,,.
Osa04g02857,Zma2g0924,Zma10g2548,,.
Osa04g02858,Zma2g0923,Zma10g2546,,.
Osa04g02859,Zma2g0922,Zma10g2541,,Zma5g4029
Osa04g02860,.,.,,.
Osa04g02861,Zma2g0914,Zma10g2535,,.
Osa04g02862,.,Zma10g2532,,.
Osa04g02863,.,.,,.
Osa04g02864,.,Zma10g2530,,Zma5g4036
Osa04g02865,.,.,,.
Osa04g02866,.,.,,.
Osa04g02867,.,.,Zma4g2234,Zma5g4040
Osa04g02868,Zma2g0913,Zma10g2527,Zma4g2235,Zma5g4041
Osa04g02869,.,.,.,.
Osa04g02870,Zma2g0911,.,.,.
Osa04g02871,Zma2g0910,.,.,.
Osa04g02872,.,Zma10g2526,.,.
Osa04g02873,.,Zma10g2525,.,.
Osa04g02874,Zma2g0909,.,.,.
Osa04g02875,Zma2g0907,Zma10g2524,Zma4g2238,.
Osa04g02876,.,Zma10g2523,.,.
Osa04g02877,.,.,.,.
Osa04g02878,.,Zma10g2522,.,.
Osa04g02879,Zma2g0905,.,.,.
Osa04g02880,Zma2g0903,.,.,.
Osa04g02881,Zma2g0900,Zma10g2521,.,.
Osa04g02882,.,.,.,Zma5g4046
Osa04g02883,.,.,.,.
Osa04g02884,.,.,.,.
Osa04g02885,Zma2g0899,.,.,.
Osa04g02886,Zma2g0898,Zma10g2519,.,.
Osa04g02887,.,.,.,.
Osa04g02888,Zma2g0897,Zma10g2517,Zma4g2239,Zma5g4047
Osa04g02889,.,.,.,.
Osa04g02890,Zma2g0896,.,.,.
Osa04g02891,.,.,Zma4g2241,.
Osa04g02892,Zma2g0894,Zma10g2516,Zma4g2242,.
Osa04g02893,.,.,.,.
Osa04g02894,Zma2g0893,Zma10g2514,.,Zma5g4050
Osa04g02895,.,.,.,.
Osa04g02896,Zma2g0891,.,Zma4g2243,.
Osa04g02897,.,.,.,.
Osa04g02898,Zma2g0890,.,Zma4g2245,Zma5g4051
Osa04g02899,Zma2g0889,.,.,Zma5g4052
Osa04g02900,Zma2g0887,.,.,.
Osa04g02901,.,.,.,.
Osa04g02902,.,.,.,Zma5g4053
Osa04g02903,.,Zma10g2513,.,.
Osa04g02904,Zma2g0884,Zma10g2510,.,Zma5g4054
Osa04g02905,Zma2g0883,.,.,Zma5g4055
Osa04g02906,Zma2g0882,.,.,.
Osa04g02907,.,Zma10g2509,.,.
Osa04g02908,.,.,.,.
Osa04g02909,.,.,.,.
Osa04g02910,Zma2g0881,Zma10g2507,.,.
Osa04g02911,.,.,.,.
Osa04g02912,Zma2g0878,Zma10g2506,.,.
Osa04g02913,.,.,.,.
Osa04g02914,Zma2g0877,.,.,.
Osa04g02915,.,.,.,.
Osa04g02916,.,.,Zma4g2247,Zma5g4057
Osa04g02917,Zma2g0876,.,,.
Osa04g02918,Zma2g0874,.,,.
Osa04g02919,Zma2g0873,.,,.
Osa04g02920,.,.,,.
Osa04g02921,.,.,,.
Osa04g02922,.,.,,.
Osa04g02923,.,.,,.
Osa04g02924,.,.,,.
Osa04g02925,.,.,,.
Osa04g02926,.,.,,.
Osa04g02927,.,.,,.
Osa04g02928,.,.,,.
Osa04g02929,Zma2g0867,Zma10g2505,,.
Osa04g02930,Zma2g0860,.,,.
Osa04g02931,Zma2g0859,.,,.
Osa04g02932,Zma2g0858,.,,Zma5g4061
Osa04g02933,.,Zma10g2504,,.
Osa04g02934,.,.,,.
Osa04g02935,Zma2g0855,.,,.
Osa04g02936,Zma2g0853,Zma10g2503,,Zma5g4062
Osa04g02937,Zma2g0852,.,,.
