Ssp1Ag0001,,,,,,,
Ssp3Dg0906,Ssp3Ag0824,Ssp3Bg1010,,.,.,,.
Ssp3Dg0907,Ssp3Ag0827,Ssp3Bg1011,,.,.,,.
Ssp3Dg0908,.,.,,.,.,,.
Ssp3Dg0909,.,.,,.,.,,.
Ssp3Dg0910,.,.,,.,.,,.
Ssp3Dg0911,.,.,,.,.,,.
Ssp3Dg0912,.,Ssp3Bg1012,,.,.,,.
Ssp3Dg0913,.,.,,.,.,,.
Ssp3Dg0914,Ssp3Ag0828,Ssp3Bg1014,,Ssp7Ag0415,Ssp7Bg0404,,Ssp7Dg0414
Ssp3Dg0915,Ssp3Ag0829,.,,.,.,,.
Ssp3Dg0916,Ssp3Ag0830,.,,.,.,,.
Ssp3Dg0917,Ssp3Ag0831,.,,Ssp7Ag0414,Ssp7Bg0403,,Ssp7Dg0413
Ssp3Dg0918,.,.,,.,.,,.
Ssp3Dg0919,Ssp3Ag0833,.,,Ssp7Ag0411,.,,Ssp7Dg0410
Ssp3Dg0920,Ssp3Ag0835,Ssp3Bg1017,,.,.,,.
Ssp3Dg0921,Ssp3Ag0836,.,,Ssp7Ag0405,Ssp7Bg0397,,.
Ssp3Dg0922,.,.,,Ssp7Ag0404,.,,.
Ssp3Dg0923,Ssp3Ag0837,.,,.,.,,.
Ssp3Dg0924,Ssp3Ag0843,Ssp3Bg1024,,.,.,,.
Ssp3Dg0925,Ssp3Ag0844,Ssp3Bg1025,,.,.,,.
Ssp3Dg0926,.,Ssp3Bg1029,,.,.,,.
Ssp3Dg0927,.,.,,.,.,,.
Ssp3Dg0928,.,Ssp3Bg1033,,.,.,,.
Ssp3Dg0929,.,.,,.,.,,.
Ssp3Dg0930,Ssp3Ag0845,Ssp3Bg1034,,.,.,,.
Ssp3Dg0931,Ssp3Ag0847,.,,.,.,,.
Ssp3Dg0932,.,Ssp3Bg1036,,.,.,,.
Ssp3Dg0933,Ssp3Ag0848,.,,.,.,,.
Ssp3Dg0934,.,.,Ssp3Cg1405,.,.,,.
Ssp3Dg0935,Ssp3Ag0849,Ssp3Bg1037,.,.,.,,.
Ssp3Dg0936,.,.,.,Ssp7Ag0401,Ssp7Bg0389,,.
Ssp3Dg0937,.,.,Ssp3Cg1406,.,Ssp7Bg0384,,Ssp7Dg0400
Ssp3Dg0938,Ssp3Ag0854,.,.,.,.,,.
Ssp3Dg0939,.,Ssp3Bg1040,Ssp3Cg1407,.,.,,.
Ssp3Dg0940,.,Ssp3Bg1045,Ssp3Cg1409,.,.,,.
Ssp3Dg0941,Ssp3Ag0855,Ssp3Bg1046,Ssp3Cg1410,.,.,,Ssp7Dg0387
Ssp3Dg0942,.,.,.,.,.,,.
Ssp3Dg0943,.,.,.,.,.,,.
Ssp3Dg0944,.,.,Ssp3Cg1415,.,Ssp7Bg0376,,Ssp7Dg0383
Ssp3Dg0945,.,Ssp3Bg1048,.,Ssp7Ag0389,Ssp7Bg0369,,.
Ssp3Dg0946,Ssp3Ag0861,.,.,.,.,,.
Ssp3Dg0947,.,Ssp3Bg1049,.,.,.,,.
Ssp3Dg0948,.,Ssp3Bg1051,.,.,.,,.
Ssp3Dg0949,.,Ssp3Bg1052,.,.,.,,.
Ssp3Dg0950,Ssp3Ag0862,.,Ssp3Cg1417,.,.,,.
Ssp3Dg0951,Ssp3Ag0863,.,Ssp3Cg1418,.,.,,.
Ssp3Dg0952,Ssp3Ag0865,Ssp3Bg1054,Ssp3Cg1419,.,.,,.
Ssp3Dg0953,Ssp3Ag0868,Ssp3Bg1059,.,.,.,,.
Ssp3Dg0954,.,.,Ssp3Cg1420,.,.,,.
Ssp3Dg0955,Ssp3Ag0870,Ssp3Bg1061,Ssp3Cg1422,.,.,,.
Ssp3Dg0956,Ssp3Ag0871,.,.,.,.,,.
Ssp3Dg0957,Ssp3Ag0872,.,.,.,.,,.
Ssp3Dg0958,.,.,.,.,.,,.
Ssp3Dg0959,Ssp3Ag0875,Ssp3Bg1063,.,.,.,,.
Ssp3Dg0960,.,Ssp3Bg1064,.,.,.,,.
Ssp3Dg0961,.,.,Ssp3Cg1427,.,.,,.
Ssp3Dg0962,.,.,.,.,.,,.
Ssp3Dg0963,.,.,.,Ssp7Ag0379,Ssp7Bg0350,,Ssp7Dg0363
Ssp3Dg0964,.,.,Ssp3Cg1431,.,.,,.
Ssp3Dg0965,.,.,.,.,.,,.
Ssp3Dg0966,Ssp3Ag0878,.,Ssp3Cg1435,.,.,,.
Ssp3Dg0967,.,Ssp3Bg1068,.,.,.,,.
Ssp3Dg0968,.,Ssp3Bg1069,.,.,.,,.
Ssp3Dg0969,Ssp3Ag0879,.,.,.,.,,.
Ssp3Dg0970,Ssp3Ag0881,.,.,.,.,,.
Ssp3Dg0971,Ssp3Ag0894,Ssp3Bg1073,Ssp3Cg1441,.,.,Ssp7Cg0266,.
Ssp3Dg0972,Ssp3Ag0896,Ssp3Bg1074,Ssp3Cg1442,.,.,.,.
Ssp3Dg0973,Ssp3Ag0897,.,Ssp3Cg1444,.,Ssp7Bg0328,.,.
Ssp3Dg0974,.,Ssp3Bg1087,Ssp3Cg1456,.,.,.,.
Ssp3Dg0975,.,.,.,.,.,.,.
Ssp3Dg0976,Ssp3Ag0905,.,Ssp3Cg1458,.,.,.,.
Ssp3Dg0977,Ssp3Ag0904,Ssp3Bg1088,Ssp3Cg1457,Ssp7Ag0355,Ssp7Bg0314,.,.
Ssp3Dg0978,Ssp3Ag0905,Ssp3Bg1089,Ssp3Cg1456,.,Ssp7Bg0313,.,.
Ssp3Dg0979,.,.,.,.,.,.,.
Ssp3Dg0980,.,.,Ssp3Cg1451,.,.,.,.
Ssp3Dg0981,.,.,Ssp3Cg1450,.,.,.,.
Ssp3Dg0982,Ssp3Ag0899,.,Ssp3Cg1448,Ssp7Ag0352,Ssp7Bg0312,Ssp7Cg0250,Ssp7Dg0344
Ssp3Dg0983,.,.,.,,.,.,.
Ssp3Dg0984,Ssp3Ag0898,.,.,,.,.,.
Ssp3Dg0985,.,.,Ssp3Cg1445,,.,.,.
Ssp3Dg0986,.,.,.,,.,.,.
Ssp3Dg0987,Ssp3Ag0906,Ssp3Bg1091,.,,.,.,.
Ssp3Dg0988,.,.,.,,.,.,.
Ssp3Dg0989,Ssp3Ag0907,.,.,,.,.,.
Ssp3Dg0990,.,.,.,,.,.,.
Ssp3Dg0991,Ssp3Ag0908,.,.,,.,.,.
Ssp3Dg0992,Ssp3Ag0912,Ssp3Bg1092,.,,.,.,.
Ssp3Dg0993,.,.,.,,.,.,.
Ssp3Dg0994,Ssp3Ag0882,.,.,,.,.,.
Ssp3Dg0995,Ssp3Ag0918,.,Ssp3Cg1460,,Ssp7Bg0306,.,Ssp7Dg0328
Ssp3Dg0996,.,Ssp3Bg1095,Ssp3Cg1461,,.,.,.
Ssp3Dg0997,.,.,.,,.,.,Ssp7Dg0325
Ssp3Dg0998,.,.,.,,.,.,.
Ssp3Dg0999,Ssp3Ag0919,Ssp3Bg1096,Ssp3Cg1466,,.,.,.
Ssp3Dg1000,.,.,.,,.,.,.
Ssp3Dg1001,Ssp3Ag0920,Ssp3Bg1097,Ssp3Cg1467,,.,.,.
Ssp3Dg1002,.,Ssp3Bg1104,Ssp3Cg1480,,.,.,.
Ssp3Dg1003,.,Ssp3Bg1105,.,,.,.,.
Ssp3Dg1004,.,.,.,,.,.,.
Ssp3Dg1005,.,.,.,,.,.,.
Ssp3Dg1006,Ssp3Ag0943,Ssp3Bg1119,.,,.,.,.
Ssp3Dg1007,.,Ssp3Bg1120,.,,.,.,.
Ssp3Dg1008,Ssp3Ag0944,Ssp3Bg1121,.,,.,.,.
Ssp3Dg1009,Ssp3Ag0945,.,.,,.,.,.
Ssp3Dg1010,.,Ssp3Bg1125,Ssp3Cg1493,,.,.,.
Ssp3Dg1011,.,.,.,,.,.,.
Ssp3Dg1012,.,.,.,,.,.,.
Ssp3Dg1013,.,.,.,,Ssp7Bg0285,Ssp7Cg0231,Ssp7Dg0311
Ssp3Dg1014,.,.,Ssp3Cg1491,,.,.,.
Ssp3Dg1015,Ssp3Ag0949,Ssp3Bg1126,Ssp3Cg1492,,.,.,.
Ssp3Dg1016,Ssp3Ag0952,.,Ssp3Cg1493,,Ssp7Bg0284,.,.
Ssp3Dg1017,Ssp3Ag0954,Ssp3Bg1127,Ssp3Cg1490,,Ssp7Bg0281,.,Ssp7Dg0306
Ssp3Dg1018,Ssp3Ag0955,Ssp3Bg1129,.,Ssp7Ag0335,.,.,.
Ssp3Dg1019,Ssp3Ag0958,Ssp3Bg1130,Ssp3Cg1489,Ssp7Ag0334,Ssp7Bg0278,Ssp7Cg0228,Ssp7Dg0302
Ssp3Dg1020,.,.,.,.,.,.,.
Ssp3Dg1021,.,Ssp3Bg1132,.,Ssp7Ag0332,.,Ssp7Cg0227,Ssp7Dg0300
Ssp3Dg1022,Ssp3Ag0959,.,Ssp3Cg1487,.,.,.,.
Ssp3Dg1023,Ssp3Ag0964,Ssp3Bg1134,Ssp3Cg1483,.,.,.,.
Ssp3Dg1024,Ssp3Ag0965,.,.,.,.,.,.
Ssp3Dg1025,.,.,.,.,.,.,.
Ssp3Dg1026,Ssp3Ag0967,Ssp3Bg1141,Ssp3Cg1495,.,.,.,.
Ssp3Dg1027,Ssp3Ag0969,.,Ssp3Cg1496,.,Ssp7Bg0267,Ssp7Cg0218,Ssp7Dg0287
Ssp3Dg1028,Ssp3Ag1003,.,.,.,.,.,.
Ssp3Dg1029,.,.,.,.,Ssp7Bg0266,.,.
Ssp3Dg1030,.,.,Ssp3Cg1499,.,.,.,.
Ssp3Dg1031,.,.,Ssp3Cg1501,.,Ssp7Bg0260,Ssp7Cg0213,.
Ssp3Dg1032,.,.,.,Ssp7Ag0323,.,.,Ssp7Dg0286
Ssp3Dg1033,Ssp3Ag1001,Ssp3Bg1145,.,.,.,.,.
Ssp3Dg1034,.,.,Ssp3Cg1502,.,.,.,Ssp7Dg0278
Ssp3Dg1035,Ssp3Ag1000,.,.,.,.,.,.
Ssp3Dg1036,Ssp3Ag0999,.,Ssp3Cg1503,.,.,.,.
Ssp3Dg1037,Ssp3Ag0998,.,.,.,Ssp7Bg0257,Ssp7Cg0209,.
Ssp3Dg1038,.,.,Ssp3Cg1504,.,Ssp7Bg0254,Ssp7Cg0208,.
Ssp3Dg1039,Ssp3Ag0997,.,Ssp3Cg1505,.,.,.,.
Ssp3Dg1040,Ssp3Ag0993,Ssp3Bg1152,Ssp3Cg1507,.,Ssp7Bg0248,Ssp7Cg0205,Ssp7Dg0270
Ssp3Dg1041,.,Ssp3Bg1153,Ssp3Cg1508,Ssp7Ag0319,Ssp7Bg0245,Ssp7Cg0199,Ssp7Dg0268
Ssp3Dg1042,Ssp3Ag0992,Ssp3Bg1154,Ssp3Cg1509,.,Ssp7Bg0244,Ssp7Cg0198,.
Ssp3Dg1043,Ssp3Ag0991,.,Ssp3Cg1511,.,.,.,.
Ssp3Dg1044,.,Ssp3Bg1157,Ssp3Cg1513,.,.,.,.
Ssp3Dg1045,Ssp3Ag0989,Ssp3Bg1158,Ssp3Cg1514,.,.,.,.
Ssp3Dg1046,Ssp3Ag0987,.,.,.,.,.,.
Ssp3Dg1047,Ssp3Ag0986,.,Ssp3Cg1515,.,.,.,.
Ssp3Dg1048,.,Ssp3Bg1160,Ssp3Cg1519,Ssp7Ag0303,Ssp7Bg0235,.,.
Ssp3Dg1049,.,.,Ssp3Cg1520,Ssp7Ag0302,.,Ssp7Cg0192,.
Ssp3Dg1050,.,Ssp3Bg1164,Ssp3Cg1521,.,.,.,.
Ssp3Dg1051,Ssp3Ag0983,.,.,.,.,.,.
Ssp3Dg1052,Ssp3Ag0984,.,Ssp3Cg1525,.,.,.,.
Ssp3Dg1053,Ssp3Ag0985,.,.,.,.,.,.
Ssp3Dg1054,Ssp3Ag0978,.,.,.,.,.,.
Ssp3Dg1055,.,Ssp3Bg1166,.,.,.,.,.
Ssp3Dg1056,.,.,Ssp3Cg1527,.,.,.,.
Ssp3Dg1057,.,.,Ssp3Cg1531,.,.,.,.
Ssp3Dg1058,.,.,.,Ssp7Ag0290,Ssp7Bg0217,.,Ssp7Dg0254
Ssp3Dg1059,Ssp3Ag1007,Ssp3Bg1171,.,.,.,.,.
Ssp3Dg1060,.,Ssp3Bg1173,.,Ssp7Ag0280,.,.,Ssp7Dg0252
Ssp3Dg1061,Ssp3Ag1009,.,Ssp3Cg1532,.,.,.,.
Ssp3Dg1062,Ssp3Ag1010,.,Ssp3Cg1533,.,.,.,.
Ssp3Dg1063,.,Ssp3Bg1176,.,.,.,.,.
Ssp3Dg1064,Ssp3Ag1011,.,Ssp3Cg1534,Ssp7Ag0273,.,.,Ssp7Dg0244
Ssp3Dg1065,Ssp3Ag1012,Ssp3Bg1177,.,.,.,.,.
Ssp3Dg1066,Ssp3Ag1013,.,Ssp3Cg1536,.,Ssp7Bg0207,Ssp7Cg0185,Ssp7Dg0239
Ssp3Dg1067,Ssp3Ag1015,Ssp3Bg1179,.,.,.,.,.
Ssp3Dg1068,Ssp3Ag1016,Ssp3Bg1180,Ssp3Cg1555,Ssp7Ag0256,Ssp7Bg0204,Ssp7Cg0184,Ssp7Dg0238
Ssp3Dg1069,Ssp3Ag1017,Ssp3Bg1181,.,.,.,.,.
Ssp3Dg1070,Ssp3Ag1018,Ssp3Bg1182,Ssp3Cg1556,.,.,.,.
Ssp3Dg1071,.,.,Ssp3Cg1580,.,.,.,.
Ssp3Dg1072,.,.,Ssp3Cg1581,.,Ssp7Bg0203,.,.
Ssp3Dg1073,.,.,.,Ssp7Ag0247,.,Ssp7Cg0176,.
Ssp3Dg1074,Ssp3Ag1021,.,Ssp3Cg1583,.,.,.,.
Ssp3Dg1075,Ssp3Ag1023,.,.,.,Ssp7Bg0195,.,.
Ssp3Dg1076,.,.,.,.,Ssp7Bg0194,.,.
Ssp3Dg1077,Ssp3Ag1024,Ssp3Bg1185,Ssp3Cg1590,.,.,.,Ssp7Dg0232
Ssp3Dg1078,Ssp3Ag1025,Ssp3Bg1186,Ssp3Cg1591,Ssp7Ag0246,Ssp7Bg0189,.,Ssp7Dg0222
Ssp3Dg1079,Ssp3Ag1029,Ssp3Bg1188,Ssp3Cg1594,Ssp7Ag0244,.,Ssp7Cg0165,.
Ssp3Dg1080,.,Ssp3Bg1191,.,.,.,.,.
Ssp3Dg1081,.,.,.,.,.,.,.
Ssp3Dg1082,.,.,Ssp3Cg1597,Ssp7Ag0232,Ssp7Bg0187,Ssp7Cg0161,.
Ssp3Dg1083,Ssp3Ag1036,Ssp3Bg1195,.,,.,.,.
Ssp3Dg1084,Ssp3Ag1037,Ssp3Bg1196,Ssp3Cg1602,,.,.,.
Ssp3Dg1085,Ssp3Ag1038,Ssp3Bg1197,Ssp3Cg1603,,.,.,.
Ssp3Dg1086,.,.,.,,.,.,.
Ssp3Dg1087,Ssp3Ag1044,.,.,,.,.,.
Ssp3Dg1088,Ssp3Ag1047,.,Ssp3Cg1605,,Ssp7Bg0186,Ssp7Cg0159,.
Ssp3Dg1089,Ssp3Ag1049,Ssp3Bg1199,Ssp3Cg1606,,.,Ssp7Cg0158,Ssp7Dg0214
Ssp3Dg1090,Ssp3Ag1052,Ssp3Bg1200,Ssp3Cg1608,,.,.,.
Ssp3Dg1091,Ssp3Ag1054,Ssp3Bg1201,Ssp3Cg1609,,.,.,.
Ssp3Dg1092,Ssp3Ag1055,Ssp3Bg1202,Ssp3Cg1610,,.,.,.
Ssp3Dg1093,Ssp3Ag1056,Ssp3Bg1203,Ssp3Cg1611,,.,Ssp7Cg0156,Ssp7Dg0194
Ssp3Dg1094,Ssp3Ag1057,.,Ssp3Cg1612,,.,.,.
Ssp3Dg1095,Ssp3Ag1058,.,Ssp3Cg1613,,Ssp7Bg0181,Ssp7Cg0154,Ssp7Dg0193
Ssp3Dg1096,Ssp3Ag1060,Ssp3Bg1204,Ssp3Cg1614,,.,.,.
Ssp3Dg1097,.,.,.,,.,.,.
Ssp3Dg1098,.,.,.,,Ssp7Bg0180,.,.
Ssp3Dg1099,.,.,.,,.,.,.
Ssp3Dg1100,.,.,.,,.,.,.
Ssp3Dg1101,.,.,.,,.,.,.
Ssp3Dg1102,Ssp3Ag1061,Ssp3Bg1205,Ssp3Cg1615,,Ssp7Bg0165,Ssp7Cg0151,Ssp7Dg0182
Ssp3Dg1103,.,Ssp3Bg1207,.,,.,.,.
Ssp3Dg1104,Ssp3Ag1062,Ssp3Bg1208,.,,Ssp7Bg0161,Ssp7Cg0148,Ssp7Dg0167
Ssp3Dg1105,.,.,Ssp3Cg1616,,.,,.
Ssp3Dg1106,.,.,.,,.,,.
Ssp3Dg1107,.,.,.,,.,,.
Ssp3Dg1108,.,.,.,,.,,.
Ssp3Dg1109,.,.,Ssp3Cg1620,,.,,.
Ssp3Dg1110,.,Ssp3Bg1209,Ssp3Cg1621,,.,,.
Ssp3Dg1111,Ssp3Ag1064,Ssp3Bg1210,Ssp3Cg1622,,.,,.
Ssp3Dg1112,.,.,.,,.,,.
Ssp3Dg1113,Ssp3Ag1066,.,.,,.,,.
Ssp3Dg1114,Ssp3Ag1068,Ssp3Bg1212,.,,.,,.
Ssp3Dg1115,Ssp3Ag1070,Ssp3Bg1215,Ssp3Cg1625,,.,,.
Ssp3Dg1116,.,Ssp3Bg1216,.,,.,,.
Ssp3Dg1117,.,.,.,,.,,.
Ssp3Dg1118,Ssp3Ag1075,.,.,,.,,.
Ssp3Dg1119,Ssp3Ag1080,.,.,,.,,.
Ssp3Dg1120,Ssp3Ag1082,Ssp3Bg1220,.,,.,,.
Ssp3Dg1121,Ssp3Ag1083,Ssp3Bg1222,Ssp3Cg1627,,.,,Ssp7Dg0163
Ssp3Dg1122,Ssp3Ag1084,Ssp3Bg1223,Ssp3Cg1631,,Ssp7Bg0151,,Ssp7Dg0161
Ssp3Dg1123,Ssp3Ag1086,.,Ssp3Cg1632,,.,,
Ssp3Dg1124,Ssp3Ag1087,Ssp3Bg1225,Ssp3Cg1633,,.,,
Ssp3Dg1125,.,Ssp3Bg1227,Ssp3Cg1634,,.,,
Ssp3Dg1126,.,.,.,,.,,
Ssp3Dg1127,Ssp3Ag1088,Ssp3Bg1228,Ssp3Cg1635,,.,,
Ssp3Dg1128,.,.,.,,.,,
Ssp3Dg1129,.,Ssp3Bg1229,.,,.,,
Ssp3Dg1130,.,.,.,,.,,
Ssp3Dg1131,.,.,.,,.,,
Ssp3Dg1132,.,.,.,,.,,
Ssp3Dg1133,.,.,.,,.,,
Ssp3Dg1134,.,.,.,,.,,
Ssp3Dg1135,.,.,.,,.,,
Ssp3Dg1136,.,.,.,,.,,
Ssp3Dg1137,.,.,.,,.,,
Ssp3Dg1138,.,.,.,,.,,
Ssp3Dg1139,Ssp3Ag1091,.,.,,Ssp7Bg0145,,
Ssp3Dg1140,.,.,.,,.,,
Ssp3Dg1141,Ssp3Ag1092,Ssp3Bg1230,Ssp3Cg1637,,.,,
Ssp3Dg1142,.,.,.,,.,,
Ssp3Dg1143,.,Ssp3Bg1231,.,,.,,
Ssp3Dg1144,.,.,Ssp3Cg1638,,.,,
Ssp3Dg1145,.,Ssp3Bg1232,.,,.,,
Ssp3Dg1146,.,.,.,,.,,
Ssp3Dg1147,.,Ssp3Bg1234,Ssp3Cg1639,,.,,
Ssp3Dg1148,Ssp3Ag1097,.,Ssp3Cg1640,,.,,
Ssp3Dg1149,.,.,.,,.,,
Ssp3Dg1150,Ssp3Ag1098,Ssp3Bg1235,Ssp3Cg1641,,Ssp7Bg0139,,
Ssp3Dg1151,Ssp3Ag1100,.,.,,.,,
Ssp3Dg1152,.,Ssp3Bg1237,Ssp3Cg1642,,Ssp7Bg0137,,
Ssp3Dg1153,Ssp3Ag1101,Ssp3Bg1238,Ssp3Cg1643,,.,,
Ssp3Dg1154,Ssp3Ag1105,.,.,,.,,
Ssp3Dg1155,Ssp3Ag1106,.,Ssp3Cg1644,,.,,
Ssp3Dg1156,Ssp3Ag1107,.,Ssp3Cg1646,,.,,
Ssp3Dg1157,Ssp3Ag1108,Ssp3Bg1240,Ssp3Cg1647,,Ssp7Bg0135,,
Ssp3Dg1158,.,.,.,,.,,
Ssp3Dg1159,.,.,.,,.,,
Ssp3Dg1160,Ssp3Ag1110,.,Ssp3Cg1649,,.,,
Ssp3Dg1161,.,Ssp3Bg1241,.,,.,,
Ssp3Dg1162,Ssp3Ag1113,.,.,,.,,
Ssp3Dg1163,Ssp3Ag1115,Ssp3Bg1244,Ssp3Cg1657,,.,,
Ssp3Dg1164,Ssp3Ag1117,.,Ssp3Cg1659,,.,,
Ssp3Dg1165,Ssp3Ag1118,.,Ssp3Cg1661,,.,,
Ssp3Dg1166,Ssp3Ag1119,Ssp3Bg1246,Ssp3Cg1662,,Ssp7Bg0125,,
Ssp3Dg1167,.,Ssp3Bg1249,Ssp3Cg1665,,,,
Ssp3Dg1168,Ssp3Ag1120,.,.,,,,
Ssp3Dg1169,.,.,.,,,,
Ssp3Dg1170,.,.,.,,,,
Ssp3Dg1171,.,.,.,,,,
Ssp3Dg1172,.,.,.,,,,
Ssp3Dg1173,Ssp3Ag1125,Ssp3Bg1251,.,,,,
Ssp3Dg1174,Ssp3Ag1126,.,.,,,,
Ssp3Dg1175,.,.,Ssp3Cg1667,,,,
Ssp3Dg1176,.,.,.,,,,
Ssp3Dg1177,.,.,Ssp3Cg1668,,,,
Ssp3Dg1178,Ssp3Ag1130,.,Ssp3Cg1669,,,,
Ssp3Dg1179,Ssp3Ag1135,.,.,,,,
Ssp3Dg1180,.,.,Ssp3Cg1672,,,,
Ssp3Dg1181,.,.,Ssp3Cg1679,,,,
Ssp3Dg1182,.,Ssp3Bg1267,Ssp3Cg1680,,,,
Ssp3Dg1183,.,.,Ssp3Cg1681,,,,
Ssp3Dg1184,.,.,Ssp3Cg1683,,,,
Ssp3Dg1185,Ssp3Ag1138,.,.,,,,
Ssp3Dg1186,Ssp3Ag1141,.,Ssp3Cg1696,,,,
Ssp3Dg1187,.,Ssp3Bg1272,Ssp3Cg1698,,,,
Ssp3Dg1188,.,Ssp3Bg1273,Ssp3Cg1699,,,,
Ssp3Dg1189,Ssp3Ag1144,.,Ssp3Cg1702,,,,
Ssp3Dg1190,Ssp3Ag1145,.,Ssp3Cg1703,,,,
Ssp3Dg1191,Ssp3Ag1146,Ssp3Bg1277,Ssp3Cg1705,,,,
Ssp3Dg1192,Ssp3Ag1148,.,Ssp3Cg1707,,,,
Ssp3Dg1193,.,.,.,,,,
Ssp3Dg1194,Ssp3Ag1149,.,Ssp3Cg1708,Ssp7Ag0162,,Ssp7Cg0088,
Ssp3Dg1195,.,.,.,.,,.,
Ssp3Dg1196,.,.,.,.,,.,
Ssp3Dg1197,Ssp3Ag1150,.,Ssp3Cg1709,.,,.,
Ssp3Dg1198,.,.,.,.,,.,
Ssp3Dg1199,.,Ssp3Bg1279,Ssp3Cg1710,.,,.,
Ssp3Dg1200,.,.,Ssp3Cg1712,.,,.,
Ssp3Dg1201,Ssp3Ag1153,Ssp3Bg1282,.,.,,.,
Ssp3Dg1202,.,.,Ssp3Cg1715,Ssp7Ag0156,,.,
Ssp3Dg1203,Ssp3Ag1158,Ssp3Bg1285,.,.,,.,
Ssp3Dg1204,Ssp3Ag1159,Ssp3Bg1293,.,.,,Ssp7Cg0084,
Ssp3Dg1205,.,.,.,.,,.,
Ssp3Dg1206,.,.,Ssp3Cg1719,.,,.,
Ssp3Dg1207,.,.,.,.,,.,
Ssp3Dg1208,.,.,.,.,,.,
Ssp3Dg1209,Ssp3Ag1160,.,Ssp3Cg1720,.,,.,
Ssp3Dg1210,Ssp3Ag1058,Ssp3Bg1295,Ssp3Cg1613,.,,.,
Ssp3Dg1211,.,Ssp3Bg1296,.,.,,.,
Ssp3Dg1212,.,.,.,.,,.,
Ssp3Dg1213,Ssp3Ag1052,Ssp3Bg1297,Ssp3Cg1608,.,,.,
Ssp3Dg1214,Ssp3Ag1169,Ssp3Bg1300,Ssp3Cg1725,.,,.,
Ssp3Dg1215,Ssp3Ag1047,Ssp3Bg1304,.,Ssp7Ag0150,,Ssp7Cg0078,
Ssp3Dg1216,Ssp3Ag1046,Ssp3Bg1305,Ssp3Cg1604,.,,.,
Ssp3Dg1217,Ssp3Ag1190,Ssp3Bg1306,Ssp3Cg1776,.,,.,
Ssp3Dg1218,Ssp3Ag1184,Ssp3Bg1316,Ssp3Cg1774,.,,.,
Ssp3Dg1219,Ssp3Ag1187,Ssp3Bg1314,.,.,,.,
Ssp3Dg1220,Ssp3Ag1182,.,Ssp3Cg1770,.,,.,
Ssp3Dg1221,.,.,Ssp3Cg1769,.,,.,
Ssp3Dg1222,Ssp3Ag1189,.,Ssp3Cg1768,.,,.,
Ssp3Dg1223,Ssp3Ag1180,Ssp3Bg1315,Ssp3Cg1739,.,,.,
Ssp3Dg1224,.,.,.,.,,.,
Ssp3Dg1225,Ssp3Ag1185,Ssp3Bg1314,.,.,,.,
Ssp3Dg1226,Ssp3Ag1178,Ssp3Bg1312,.,.,,.,
Ssp3Dg1227,Ssp3Ag1177,Ssp3Bg1311,.,.,,.,
Ssp3Dg1228,Ssp3Ag1043,.,Ssp3Cg1599,Ssp7Ag0141,,Ssp7Cg0068,Ssp7Dg0075
Ssp3Dg1229,.,.,.,.,,.,.
Ssp3Dg1230,.,.,.,.,,.,.
Ssp3Dg1231,.,.,.,.,,.,.
Ssp3Dg1232,.,Ssp3Bg1319,.,.,,.,.
Ssp3Dg1233,Ssp3Ag1199,Ssp3Bg1321,Ssp3Cg1766,.,,.,.
Ssp3Dg1234,Ssp3Ag1200,Ssp3Bg1323,.,.,,.,.
Ssp3Dg1235,.,.,.,.,,.,.
Ssp3Dg1236,Ssp3Ag1202,.,.,.,,.,.
Ssp3Dg1237,.,Ssp3Bg1326,Ssp3Cg1764,Ssp7Ag0131,,Ssp7Cg0066,Ssp7Dg0072
Ssp3Dg1238,Ssp3Ag1203,Ssp3Bg1328,Ssp3Cg1763,.,,.,.
Ssp3Dg1239,Ssp3Ag1205,Ssp3Bg1331,.,.,,.,.
Ssp3Dg1240,Ssp3Ag1206,.,.,.,,.,.
Ssp3Dg1241,.,.,.,.,,.,.
Ssp3Dg1242,.,.,Ssp3Cg1762,Ssp7Ag0130,Ssp7Bg0070,Ssp7Cg0065,.
Ssp3Dg1243,Ssp3Ag1207,Ssp3Bg1334,Ssp3Cg1757,Ssp7Ag0126,Ssp7Bg0067,Ssp7Cg0060,.
Ssp3Dg1244,Ssp3Ag1208,.,.,.,.,.,.
Ssp3Dg1245,Ssp3Ag1209,.,Ssp3Cg1758,Ssp7Ag0125,Ssp7Bg0066,Ssp7Cg0059,Ssp7Dg0067
Ssp3Dg1246,Ssp3Ag1210,Ssp3Bg1336,Ssp3Cg1759,.,.,.,.
Ssp3Dg1247,.,.,Ssp3Cg1760,.,.,.,.
Ssp3Dg1248,Ssp3Ag1211,Ssp3Bg1337,Ssp3Cg1761,.,.,.,.
Ssp3Dg1249,.,Ssp3Bg1341,Ssp3Cg1780,.,.,Ssp7Cg0056,.
Ssp3Dg1250,Ssp3Ag1218,Ssp3Bg1342,.,Ssp7Ag0115,.,.,Ssp7Dg0057
Ssp3Dg1251,.,.,Ssp3Cg1784,.,.,.,.
Ssp3Dg1252,Ssp3Ag1219,Ssp3Bg1343,.,Ssp7Ag0113,Ssp7Bg0062,.,Ssp7Dg0055
Ssp3Dg1253,Ssp3Ag1220,Ssp3Bg1345,.,,.,.,
Ssp3Dg1254,Ssp3Ag1222,Ssp3Bg1349,Ssp3Cg1788,,.,.,
Ssp3Dg1255,.,Ssp3Bg1356,Ssp3Cg1793,,.,.,
