Osa03g04522,.,Ssp1Bg3413,,Ssp1Dg3784,,.,.,
Osa03g04523,.,.,,.,,.,.,
Osa03g04524,.,.,,.,,.,.,
Osa03g04525,.,Ssp1Bg3408,,Ssp1Dg3785,,.,.,
Osa03g04526,.,.,,.,,.,.,
Osa03g04527,.,Ssp1Bg3409,,Ssp1Dg3789,,.,.,
Osa03g04528,.,Ssp1Bg3410,,Ssp1Dg3788,,.,.,
Osa03g04529,.,.,,.,,.,.,
Osa03g04530,.,Ssp1Bg3408,,Ssp1Dg3786,,.,.,
Osa03g04531,.,.,,.,,Ssp2Bg2115,Ssp2Cg2217,
Osa03g04532,.,.,,.,,.,.,
Osa03g04533,Ssp1Ag3591,Ssp1Bg3412,,.,,.,.,
Osa03g04534,Ssp1Ag3592,.,,.,,.,.,
Osa03g04535,Ssp1Ag3594,.,,.,,.,.,
Osa03g04536,.,.,,.,,.,.,
Osa03g04537,Ssp1Ag3596,.,,.,Ssp2Ag2422,.,Ssp2Cg2219,
Osa03g04538,.,.,,.,.,.,.,
Osa03g04539,.,.,,.,.,.,.,
Osa03g04540,.,.,,.,.,.,.,
Osa03g04541,Ssp1Ag3600,.,,.,.,.,.,
Osa03g04542,.,.,,.,Ssp2Ag2425,Ssp2Bg2119,Ssp2Cg2220,
Osa03g04543,.,.,,.,.,.,.,
Osa03g04544,.,.,,.,.,.,.,
Osa03g04545,.,Ssp1Bg3403,,Ssp1Dg3779,Ssp2Ag2426,Ssp2Bg2121,.,
Osa03g04546,Ssp1Ag3590,Ssp1Bg3402,,Ssp1Dg3778,.,.,.,
Osa03g04547,Ssp1Ag3589,Ssp1Bg3401,,Ssp1Dg3777,.,.,.,
Osa03g04548,Ssp1Ag3587,Ssp1Bg3399,,Ssp1Dg3774,.,.,.,
Osa03g04549,Ssp1Ag3586,Ssp1Bg3398,,Ssp1Dg3773,.,.,.,
Osa03g04550,.,.,,.,.,.,.,
Osa03g04551,.,Ssp1Bg3434,,.,.,.,.,
Osa03g04552,Ssp1Ag3585,Ssp1Bg3433,,.,.,.,.,
Osa03g04553,Ssp1Ag3584,Ssp1Bg3432,,Ssp1Dg3771,.,.,.,
Osa03g04554,Ssp1Ag3583,Ssp1Bg3431,,Ssp1Dg3770,.,.,.,
Osa03g04555,.,.,,.,.,.,.,
Osa03g04556,.,.,,.,.,.,.,
Osa03g04557,Ssp1Ag3582,Ssp1Bg3397,,Ssp1Dg3769,.,.,.,
Osa03g04558,.,.,,.,.,.,.,
Osa03g04559,.,.,,.,Ssp2Ag2427,.,Ssp2Cg2225,
Osa03g04560,Ssp1Ag3580,Ssp1Bg3428,,Ssp1Dg3767,Ssp2Ag2429,Ssp2Bg2124,Ssp2Cg2223,
Osa03g04561,.,.,,Ssp1Dg3765,,,.,
Osa03g04562,.,.,,.,,,.,
Osa03g04563,.,.,,.,,,.,
Osa03g04564,Ssp1Ag3601,.,,.,,,.,
Osa03g04565,.,.,,.,,,.,
Osa03g04566,.,.,,Ssp1Dg3797,,,.,
Osa03g04567,Ssp1Ag3603,.,,Ssp1Dg3796,,,.,
Osa03g04568,.,.,,.,,,.,
Osa03g04569,Ssp1Ag3604,Ssp1Bg3381,,Ssp1Dg3795,,,.,
Osa03g04570,Ssp1Ag3605,Ssp1Bg3380,,Ssp1Dg3794,,,.,
Osa03g04571,Ssp1Ag3619,Ssp1Bg3379,,Ssp1Dg3793,,,.,
Osa03g04572,Ssp1Ag3608,Ssp1Bg3377,,Ssp1Dg3791,,,.,
Osa03g04573,.,.,,Ssp1Dg3790,,,.,
Osa03g04574,.,.,,.,,,.,
Osa03g04575,Ssp1Ag3617,Ssp1Bg3387,,.,,,Ssp2Cg2206,
Osa03g04576,.,.,,.,,,Ssp2Cg2204,
Osa03g04577,Ssp1Ag3615,Ssp1Bg3390,,Ssp1Dg3802,,,Ssp2Cg2203,
Osa03g04578,.,.,,.,,,.,
Osa03g04579,.,Ssp1Bg3391,,Ssp1Dg3803,,,.,
Osa03g04580,Ssp1Ag3614,.,,Ssp1Dg3804,,,.,
Osa03g04581,Ssp1Ag3612,Ssp1Bg3392,,Ssp1Dg3806,,,Ssp2Cg2197,
Osa03g04582,.,.,,.,,,Ssp2Cg2195,
Osa03g04583,.,.,,.,,,,
Osa03g04584,Ssp1Ag3620,.,,Ssp1Dg3811,,,,
Osa03g04585,Ssp1Ag3621,.,,.,,,,
Osa03g04586,.,.,,.,,,,
Osa03g04587,.,Ssp1Bg3351,,.,,,,
Osa03g04588,Ssp1Ag3623,.,,.,,,,
Osa03g04589,Ssp1Ag3624,.,,Ssp1Dg3812,,,,
Osa03g04590,Ssp1Ag3625,Ssp1Bg3356,,Ssp1Dg3813,,,,
Osa03g04591,Ssp1Ag3626,.,,Ssp1Dg3814,,,,
Osa03g04592,Ssp1Ag3627,.,,Ssp1Dg3815,,,,
Osa03g04593,.,Ssp1Bg3358,,Ssp1Dg3816,,,,
Osa03g04594,.,.,,.,,,,
Osa03g04595,.,.,,.,,,,
Osa03g04596,Ssp1Ag3628,Ssp1Bg3362,,Ssp1Dg3817,,,,
Osa03g04597,Ssp1Ag3629,Ssp1Bg3361,,Ssp1Dg3818,,,,
Osa03g04598,Ssp1Ag3636,Ssp1Bg3360,,Ssp1Dg3820,,,,
Osa03g04599,Ssp1Ag3637,.,,Ssp1Dg3825,,,,
Osa03g04600,Ssp1Ag3638,.,,.,,,,
Osa03g04601,.,.,,.,,,,
Osa03g04602,.,.,,.,,,,
Osa03g04603,.,.,,.,,,,
Osa03g04604,.,.,,.,,,,
Osa03g04605,Ssp1Ag3640,Ssp1Bg3393,,Ssp1Dg3828,,,,
Osa03g04606,.,.,,.,,,,
Osa03g04607,Ssp1Ag3641,Ssp1Bg3369,,Ssp1Dg3829,,,,
Osa03g04608,.,.,,.,,,,
Osa03g04609,.,.,,.,,,,
Osa03g04610,.,.,,.,,,,
Osa03g04611,Ssp1Ag3650,Ssp1Bg3383,,Ssp1Dg3833,,,,
Osa03g04612,.,Ssp1Bg3382,,.,,,,
Osa03g04613,.,.,,.,,,,
Osa03g04614,.,.,,.,,,,
Osa03g04615,.,.,,.,,,,
Osa03g04616,.,.,,.,,,,
Osa03g04617,.,.,,.,,,,
Osa03g04618,Ssp1Ag3653,Ssp1Bg3375,,Ssp1Dg3835,,,,
Osa03g04619,.,.,,Ssp1Dg3836,,,,
Osa03g04620,Ssp1Ag3654,.,,Ssp1Dg3837,,,,
Osa03g04621,.,.,,.,,,,
Osa03g04622,.,.,,.,,,,
Osa03g04623,.,.,,.,,,,
Osa03g04624,.,.,,.,,,,
Osa03g04625,.,.,,.,,,,
Osa03g04626,Ssp1Ag3656,Ssp1Bg3372,,Ssp1Dg3839,,,,
Osa03g04627,Ssp1Ag3660,.,,Ssp1Dg3980,,,,
Osa03g04628,Ssp1Ag3661,.,,.,,,,
Osa03g04629,Ssp1Ag3662,Ssp1Bg3350,,Ssp1Dg3982,,,,
Osa03g04630,Ssp1Ag3664,Ssp1Bg3346,,Ssp1Dg3999,,,,
Osa03g04631,Ssp1Ag3665,.,,Ssp1Dg3998,,,,
Osa03g04632,Ssp1Ag3666,.,,Ssp1Dg3997,,,,
Osa03g04633,Ssp1Ag3673,.,,Ssp1Dg3990,,,,
Osa03g04634,Ssp1Ag3674,.,,Ssp1Dg3988,,,,
Osa03g04635,.,.,,Ssp1Dg3992,,,,
Osa03g04636,.,.,,.,,,,
Osa03g04637,Ssp1Ag3677,.,,Ssp1Dg3993,,,,
Osa03g04638,.,.,,.,,,,
Osa03g04639,.,.,,.,,,,
Osa03g04640,.,.,,.,,,,
Osa03g04641,.,.,,.,,,,
Osa03g04642,Ssp1Ag3678,.,,Ssp1Dg3465,,,,
Osa03g04643,Ssp1Ag3680,.,,Ssp1Dg4003,,,,
Osa03g04644,Ssp1Ag3684,.,,Ssp1Dg3463,,,,
Osa03g04645,Ssp1Ag3685,.,,Ssp1Dg3462,,,,
Osa03g04646,.,Ssp1Bg3332,,Ssp1Dg3461,,,,
Osa03g04647,.,.,,.,,,,
Osa03g04648,.,.,,Ssp1Dg4008,,,,
Osa03g04649,.,.,,.,,,,
Osa03g04650,Ssp1Ag3688,Ssp1Bg3329,,Ssp1Dg3458,,,,
Osa03g04651,.,Ssp1Bg3326,,Ssp1Dg4013,,,,
Osa03g04652,.,Ssp1Bg3322,,Ssp1Dg3456,,,,
Osa03g04653,.,,,.,,,,
Osa03g04654,.,,,.,,,,
Osa03g04655,.,,,.,,,,
Osa03g04656,.,,,.,,,,
Osa03g04657,.,,,.,,,,
Osa03g04658,.,,,.,,,,
Osa03g04659,.,,,.,,,,
Osa03g04660,.,,,.,,,,
Osa03g04661,Ssp1Ag3690,,,.,,,,
Osa03g04662,.,,,.,,,,
Osa03g04663,.,Ssp1Bg3339,,Ssp1Dg4015,,,,
Osa03g04664,.,.,,.,,,,
Osa03g04665,Ssp1Ag3691,Ssp1Bg3338,,Ssp1Dg3965,,,,
Osa03g04666,Ssp1Ag3694,.,,.,,,,
Osa03g04667,.,Ssp1Bg3337,,Ssp1Dg3964,,,,
Osa03g04668,.,.,,Ssp1Dg4023,,,,
Osa03g04669,Ssp1Ag3697,Ssp1Bg3321,,Ssp1Dg4021,,,,
Osa03g04670,Ssp1Ag3698,.,,.,,,,
Osa03g04671,.,.,,.,,,,
Osa03g04672,.,Ssp1Bg3320,,Ssp1Dg4020,,,,
Osa03g04673,.,.,,.,,,,
Osa03g04674,.,.,,.,,,,
Osa03g04675,.,.,,.,,,,
Osa03g04676,.,.,,.,,,,
Osa03g04677,.,.,,.,,,,
Osa03g04678,Ssp1Ag3699,Ssp1Bg3319,,Ssp1Dg4019,,,,
Osa03g04679,.,,,.,,,,
Osa03g04680,Ssp1Ag3700,,,Ssp1Dg4018,,,,
Osa03g04681,Ssp1Ag3701,,,Ssp1Dg3954,,,,
Osa03g04682,Ssp1Ag3721,,,Ssp1Dg3952,,,,
Osa03g04683,.,,,.,,,,
Osa03g04684,.,,,Ssp1Dg3951,,,,
Osa03g04685,Ssp1Ag3724,,,Ssp1Dg3950,,,,
Osa03g04686,Ssp1Ag3726,,,Ssp1Dg3949,,,,
Osa03g04687,.,,,.,,,,
Osa03g04688,Ssp1Ag3727,,,Ssp1Dg3947,,,,
Osa03g04689,Ssp1Ag3728,,,Ssp1Dg4025,,,,
Osa03g04690,Ssp1Ag3729,,,.,,,,
Osa03g04691,.,,,.,,,,
Osa03g04692,Ssp1Ag3730,,,Ssp1Dg3946,,,,
Osa03g04693,Ssp1Ag3753,,,Ssp1Dg3942,,,,
Osa03g04694,Ssp1Ag3733,,,Ssp1Dg3941,,,,
Osa03g04695,Ssp1Ag3752,,,Ssp1Dg3940,,,,
Osa03g04696,Ssp1Ag3750,,,Ssp1Dg3938,,,,
Osa03g04697,Ssp1Ag3747,,,Ssp1Dg3937,,,,
Osa03g04698,Ssp1Ag3746,,,Ssp1Dg3935,,,,
Osa03g04699,Ssp1Ag3744,,,Ssp1Dg3932,,,,
Osa03g04700,Ssp1Ag3743,,,Ssp1Dg3930,,,,
Osa03g04701,Ssp1Ag3748,,,Ssp1Dg3926,,,,
Osa03g04702,Ssp1Ag3760,,,Ssp1Dg3919,,,,
Osa03g04703,Ssp1Ag3761,,,Ssp1Dg3918,,,,
Osa03g04704,Ssp1Ag3762,,,Ssp1Dg3917,,,,
Osa03g04705,.,,,Ssp1Dg3911,,,,
Osa03g04706,.,,,Ssp1Dg3910,,,,
Osa03g04707,Ssp1Ag3769,,,Ssp1Dg3909,,,,
Osa03g04708,.,,,.,,,,
Osa03g04709,.,,,.,,,,
Osa03g04710,.,,,Ssp1Dg3907,,,,
Osa03g04711,Ssp1Ag3772,,,Ssp1Dg3905,,,,
Osa03g04712,.,,,.,,,,
Osa03g04713,.,,,.,,,,
Osa03g04714,.,,,.,,,,
Osa03g04715,.,,,Ssp1Dg3904,,,,
Osa03g04716,Ssp1Ag3774,,,Ssp1Dg3903,,,,
Osa03g04717,.,,,Ssp1Dg3902,,,,
Osa03g04718,.,,,Ssp1Dg3901,,,,
Osa03g04719,.,,,.,,,,
Osa03g04720,Ssp1Ag3781,,,Ssp1Dg4076,,,,
Osa03g04721,Ssp1Ag3786,,,Ssp1Dg4075,,,,
Osa03g04722,.,,,Ssp1Dg4074,,,,
Osa03g04723,.,,,Ssp1Dg4073,,,,
Osa03g04724,.,,,Ssp1Dg4072,,,,
Osa03g04725,.,,,Ssp1Dg4071,,,,
Osa03g04726,Ssp1Ag3791,,,Ssp1Dg3890,,,,
Osa03g04727,Ssp1Ag3792,,,Ssp1Dg4067,,,,
Osa03g04728,Ssp1Ag3794,,,Ssp1Dg4066,,,,
Osa03g04729,.,,,.,,,,
Osa03g04730,.,,,.,,,,
Osa03g04731,.,,,.,,,,
Osa03g04732,Ssp1Ag3795,,,Ssp1Dg4065,,,,
Osa03g04733,.,,,.,,,,
Osa03g04734,.,,,.,,,,
Osa03g04735,.,,,.,,,,
Osa03g04736,Ssp1Ag3800,,,.,,,,
Osa03g04737,.,,,.,,,,
Osa03g04738,.,,,Ssp1Dg3880,,,,
Osa03g04739,Ssp1Ag3802,,,Ssp1Dg3879,,,,
Osa03g04740,.,,,.,,,,
Osa03g04741,Ssp1Ag3803,,,Ssp1Dg3877,,,,
Osa03g04742,.,,,.,,,,
Osa03g04743,Ssp1Ag3868,,,Ssp1Dg3876,,,,
Osa03g04744,.,,,.,,,,
Osa03g04745,.,,,.,,,,
Osa03g04746,.,,,.,,,,
Osa03g04747,Ssp1Ag3806,,,Ssp1Dg4092,,,,
Osa03g04748,Ssp1Ag3808,,,Ssp1Dg3874,,,,
Osa03g04749,.,,,Ssp1Dg4090,,,,
Osa03g04750,.,,,Ssp1Dg4089,,,,
Osa03g04751,.,,,.,,,,
Osa03g04752,.,,,.,,,,
Osa03g04753,Ssp1Ag3832,,,Ssp1Dg4084,,,,
Osa03g04754,Ssp1Ag3813,,,Ssp1Dg4083,,,,
Osa03g04755,Ssp1Ag3830,,,Ssp1Dg4082,,,,
Osa03g04756,Ssp1Ag3815,,,Ssp1Dg3865,,,,
Osa03g04757,Ssp1Ag3816,,,Ssp1Dg4094,,,,
Osa03g04758,Ssp1Ag3818,,,Ssp1Dg3863,,,,
Osa03g04759,Ssp1Ag3829,,,Ssp1Dg3862,,,,
Osa03g04760,Ssp1Ag3828,,,Ssp1Dg4100,,,,
Osa03g04761,Ssp1Ag3824,Ssp1Bg3278,,Ssp1Dg4102,,,,
Osa03g04762,.,.,,Ssp1Dg4105,,,,
Osa03g04763,.,Ssp1Bg3277,,.,,,,
Osa03g04764,.,.,,Ssp1Dg4107,,,,
Osa03g04765,Ssp1Ag3854,.,,.,,,,
Osa03g04766,Ssp1Ag3851,Ssp1Bg3276,,Ssp1Dg4111,,,,
Osa03g04767,Ssp1Ag3850,.,,Ssp1Dg4112,,,,
Osa03g04768,.,.,,.,,,,
Osa03g04769,.,.,,.,,,,
Osa03g04770,Ssp1Ag3843,.,,.,,,,
Osa03g04771,Ssp1Ag3845,.,,.,,,,
Osa03g04772,Ssp1Ag3849,Ssp1Bg3271,,Ssp1Dg4121,,,,
Osa03g04773,,.,,.,,,,
Osa03g04774,,.,,.,,,,
Osa03g04775,,.,,Ssp1Dg4126,,,,
Osa03g04776,,.,,.,,,,
Osa03g04777,,.,,.,,,,
Osa03g04778,,Ssp1Bg3270,,.,,,,
Osa03g04779,,.,,Ssp1Dg4129,,,,
Osa03g04780,,Ssp1Bg3268,,,,,,
Osa03g04781,,,,,,,,
Osa04g00001,,,,,,,,
Osa04g00002,Ssp5Ag1775,Ssp5Bg1616,,,,,,
Osa04g00003,.,.,,,,,,
Osa04g00004,.,Ssp5Bg1615,Ssp5Cg1562,Ssp5Dg1911,,,,
Osa04g00005,Ssp5Ag1772,Ssp5Bg1614,.,.,,,,
Osa04g00006,Ssp5Ag1771,Ssp5Bg1613,.,.,,,,
Osa04g00007,.,.,.,.,,,,
Osa04g00008,.,.,.,.,,,,
Osa04g00009,Ssp5Ag1769,Ssp5Bg1608,Ssp5Cg1559,Ssp5Dg1880,,,,
Osa04g00010,.,Ssp5Bg1606,.,Ssp5Dg1882,,,,
Osa04g00011,Ssp5Ag1766,.,Ssp5Cg1556,Ssp5Dg1885,,,,
Osa04g00012,.,.,.,.,,,,
Osa04g00013,.,.,.,.,,,,
Osa04g00014,Ssp5Ag1763,Ssp5Bg1604,Ssp5Cg1553,Ssp5Dg1887,,,,
Osa04g00015,.,.,.,.,,,,
Osa04g00016,Ssp5Ag1762,.,Ssp5Cg1552,Ssp5Dg1888,,,,
Osa04g00017,.,.,.,.,,,,
Osa04g00018,.,.,.,.,,,,
Osa04g00019,.,.,.,.,,,,
Osa04g00020,.,.,.,.,,,,
Osa04g00021,.,.,.,.,,,,
Osa04g00022,.,.,.,.,,,,
Osa04g00023,.,.,Ssp5Cg1547,Ssp5Dg1889,,,,
Osa04g00024,.,.,.,Ssp5Dg1890,,,,
Osa04g00025,.,Ssp5Bg1586,.,.,,,,
Osa04g00026,Ssp5Ag1760,.,.,.,,,,
Osa04g00027,.,Ssp5Bg1589,.,Ssp5Dg1891,,,,
Osa04g00028,.,Ssp5Bg1590,Ssp5Cg1546,Ssp5Dg1892,,,,
Osa04g00029,.,Ssp5Bg1591,.,.,,,,
Osa04g00030,.,.,.,.,,,,
Osa04g00031,.,Ssp5Bg1593,.,Ssp5Dg1894,,,,
Osa04g00032,.,.,.,.,,,,
Osa04g00033,Ssp5Ag1750,.,Ssp5Cg1537,.,,,,
Osa04g00034,.,.,.,.,,,,
Osa04g00035,Ssp5Ag1746,Ssp5Bg1578,Ssp5Cg1535,.,,,,
Osa04g00036,Ssp5Ag1745,.,Ssp5Cg1534,Ssp5Dg1895,,,,
Osa04g00037,Ssp5Ag1742,.,Ssp5Cg1530,Ssp5Dg1870,,,,
Osa04g00038,.,.,.,.,,,,
Osa04g00039,.,Ssp5Bg1577,.,Ssp5Dg1896,,,,
Osa04g00040,Ssp5Ag1741,Ssp5Bg1575,.,.,,,,
Osa04g00041,Ssp5Ag1740,Ssp5Bg1574,.,Ssp5Dg1867,,,,
Osa04g00042,.,.,.,.,,,,
Osa04g00043,.,.,.,.,,,,
Osa04g00044,.,.,.,.,,,,
Osa04g00045,.,.,.,.,,,,
Osa04g00046,.,Ssp5Bg1572,.,.,,,,
Osa04g00047,.,.,.,.,,,,
Osa04g00048,.,.,.,.,,,,
Osa04g00049,.,.,.,.,,,,
Osa04g00050,.,.,.,.,,,,
Osa04g00051,.,.,.,.,,,,
Osa04g00052,.,.,.,.,,,,
Osa04g00053,.,.,.,.,,,,
Osa04g00054,.,.,.,.,,,,
Osa04g00055,.,.,.,.,,,,
Osa04g00056,.,.,.,.,,,,
Osa04g00057,.,.,.,.,,,,
Osa04g00058,.,.,Ssp5Cg1515,.,,,,
Osa04g00059,.,.,.,.,,,,
Osa04g00060,.,.,.,.,,,,
Osa04g00061,.,.,.,.,,,,
Osa04g00062,.,.,.,.,,,,
Osa04g00063,Ssp5Ag1731,Ssp5Bg1563,.,Ssp5Dg1857,,,,
Osa04g00064,.,.,Ssp5Cg1514,Ssp5Dg1855,,,,
Osa04g00065,.,.,.,.,,,,
Osa04g00066,.,.,.,.,,,,
Osa04g00067,.,.,Ssp5Cg1513,Ssp5Dg1854,,,,
Osa04g00068,.,.,,.,,,,
Osa04g00069,.,.,,.,,,,
Osa04g00070,.,.,,.,,,,
Osa04g00071,Ssp5Ag1726,.,,.,,,,
Osa04g00072,.,.,,.,,,,
Osa04g00073,.,Ssp5Bg1558,,Ssp5Dg1853,,,,
Osa04g00074,.,.,,.,,,,
Osa04g00075,.,.,,.,,,,
Osa04g00076,.,.,,.,,,,
Osa04g00077,.,.,,.,,,,
Osa04g00078,.,.,,.,,,,
Osa04g00079,.,.,,.,,,,
Osa04g00080,.,Ssp5Bg1557,,Ssp5Dg1852,,,,
Osa04g00081,.,.,,.,,,,
Osa04g00082,.,.,,.,,,,
Osa04g00083,.,.,,.,,,,
Osa04g00084,.,.,,.,,,,
Osa04g00085,.,.,,.,,,,
Osa04g00086,.,.,,.,,,,
Osa04g00087,.,.,,.,,,,
Osa04g00088,.,.,,.,,,,
Osa04g00089,.,.,,.,,,,
Osa04g00090,Ssp5Ag1725,.,,.,,,,
Osa04g00091,,.,,.,,,,
Osa04g00092,,.,,.,,,,
Osa04g00093,,.,,.,,,,
Osa04g00094,,.,,.,,,,
Osa04g00095,,Ssp5Bg1548,Ssp5Cg1512,Ssp5Dg1851,,,,
Osa04g00096,,Ssp5Bg1547,Ssp5Cg1511,Ssp5Dg1850,,,,
Osa04g00097,,.,.,.,,,,
Osa04g00098,,.,.,.,,,,
Osa04g00099,,.,.,.,,,,
Osa04g00100,,.,.,.,,,,
Osa04g00101,,.,.,.,,,,
Osa04g00102,,.,.,.,,,,
Osa04g00103,,Ssp5Bg1544,.,.,,,,
Osa04g00104,,.,.,.,,,,
Osa04g00105,,.,.,.,,,,
Osa04g00106,,.,.,.,,,,
Osa04g00107,,.,.,.,,,,
Osa04g00108,,Ssp5Bg1543,Ssp5Cg1509,.,,,,
Osa04g00109,,.,.,.,,,,
Osa04g00110,,.,.,.,,,,
Osa04g00111,,.,.,.,,,,
Osa04g00112,,.,.,.,,,,
Osa04g00113,,Ssp5Bg1539,Ssp5Cg1505,Ssp5Dg1845,,,,
Osa04g00114,,.,.,.,,,,
Osa04g00115,,.,.,.,,,,
Osa04g00116,,.,.,.,,,,
Osa04g00117,,.,.,.,,,,
Osa04g00118,,.,.,.,,,,
Osa04g00119,,.,.,.,,,,
Osa04g00120,,.,.,.,,,,
Osa04g00121,,.,.,.,,,,
Osa04g00122,,Ssp5Bg1535,Ssp5Cg1497,Ssp5Dg1837,,,,
Osa04g00123,,.,.,.,,,,
Osa04g00124,,.,.,.,,,,
Osa04g00125,,.,Ssp5Cg1495,Ssp5Dg1836,,,,
Osa04g00126,,Ssp5Bg1534,Ssp5Cg1494,Ssp5Dg1835,,,,
Osa04g00127,,,,,,,,
Osa04g00128,,,,,,,,
Osa04g00129,,,,,,,,
Osa04g00130,,,,,,,,
Osa04g00131,,,,,,,,
Osa04g00132,,,,,,,,
Osa04g00133,,,,,,,,
Osa04g00134,,,,,,,,
Osa04g00135,,,,,,,,
Osa04g00136,,,,,,,,
Osa04g00137,,,,,,,,
Osa04g00138,,,,,,,,
Osa04g00139,,,,,,,,
Osa04g00140,,,,,,,,
Osa04g00141,,,,,,,,
Osa04g00142,,,,,,,,
Osa04g00143,,,,,,,,
Osa04g00144,,,,,,,,
Osa04g00145,,,,,,,,
Osa04g00146,,,,,,,,
Osa04g00147,,,,,,,,
Osa04g00148,,,,,,,,
Osa04g00149,,,,,,,,
Osa04g00150,,,,,,,,
Osa04g00151,,,,,,,,
Osa04g00152,,,,,,,,
Osa04g00153,,,,,,,,
Osa04g00154,,,,,,,,
Osa04g00155,,,,,,,,
Osa04g00156,,,,,,,,
Osa04g00157,,,,,,,,
Osa04g00158,,,,,,,,
Osa04g00159,,,,,,,,
Osa04g00160,,,,,,,,
Osa04g00161,,,,,,,,
Osa04g00162,,,,,,,,
Osa04g00163,,,,,,,,
Osa04g00164,,,,,,,,
Osa04g00165,,,,,,,,
Osa04g00166,,,,,,,,
Osa04g00167,,,,,,,,
Osa04g00168,,,,,,,,
Osa04g00169,,,,,,,,
Osa04g00170,,,,,,,,
Osa04g00171,,,,,,,,
Osa04g00172,,,,,,,,
Osa04g00173,,,,,,,,
Osa04g00174,,,,,,,,
Osa04g00175,,,,,,,,
Osa04g00176,,,,,,,,
Osa04g00177,,,,,,,,
Osa04g00178,,,,,,,,
Osa04g00179,Ssp5Ag1708,,,Ssp5Dg1831,,,,
Osa04g00180,Ssp5Ag1709,Ssp5Bg1530,Ssp5Cg1492,Ssp5Dg1827,,,,
Osa04g00181,.,.,.,.,,,,
Osa04g00182,.,.,Ssp5Cg1491,Ssp5Dg1826,,,,
Osa04g00183,Ssp5Ag1711,Ssp5Bg1529,Ssp5Cg1490,Ssp5Dg1825,,,,
Osa04g00184,Ssp5Ag1712,Ssp5Bg1528,Ssp5Cg1488,Ssp5Dg1823,,,,
Osa04g00185,.,.,.,.,,,,
Osa04g00186,.,.,.,.,,,,
Osa04g00187,.,.,.,.,,,,
Osa04g00188,.,.,.,.,,,,
Osa04g00189,.,.,.,.,,,,
Osa04g00190,.,.,.,.,,,,
Osa04g00191,.,.,.,.,,,,
Osa04g00192,.,.,.,.,,,,
Osa04g00193,.,.,.,.,,,,
Osa04g00194,.,.,.,.,,,,
Osa04g00195,.,.,.,.,,,,
Osa04g00196,.,Ssp5Bg1526,.,.,,,,
Osa04g00197,.,Ssp5Bg1524,Ssp5Cg1481,Ssp5Dg1820,,,,
Osa04g00198,.,.,.,.,,,,
Osa04g00199,Ssp5Ag1715,.,Ssp5Cg1477,.,,,,
Osa04g00200,Ssp5Ag1717,Ssp5Bg1523,,Ssp5Dg1815,,,,
Osa04g00201,,.,,,,,,
Osa04g00202,,.,,,,,,
Osa04g00203,,.,,,,,,
Osa04g00204,,.,,,,,,
Osa04g00205,,.,,,,,,
Osa04g00206,,.,,,,,,
Osa04g00207,,.,,,,,,
Osa04g00208,,.,,,,,,
Osa04g00209,,.,,,,,,
Osa04g00210,,.,,,,,,
Osa04g00211,,.,,,,,,
Osa04g00212,,.,,,,,,
Osa04g00213,,.,,,,,,
Osa04g00214,,.,,,,,,
Osa04g00215,,.,,,,,,
Osa04g00216,,.,,,,,,
Osa04g00217,,.,,,,,,
Osa04g00218,,.,,,,,,
Osa04g00219,,.,,,,,,
Osa04g00220,,.,,,,,,
Osa04g00221,,.,,,,,,
Osa04g00222,,.,,,,,,
Osa04g00223,,.,,,,,,
Osa04g00224,,Ssp5Bg1517,,,,,,
Osa04g00225,,Ssp5Bg1513,,,,,,
Osa04g00226,,.,,,,,,
Osa04g00227,,.,,,,,,
Osa04g00228,,.,,,,,,
Osa04g00229,,Ssp5Bg1511,,,,,,
Osa04g00230,,.,,,,,,
Osa04g00231,,.,,,,,,
Osa04g00232,,.,,,,,,
Osa04g00233,,Ssp5Bg1510,,,,,,
Osa04g00234,,,,,,,,
Osa04g00235,,,,,,,,
Osa04g00236,,,,,,,,
Osa04g00237,,,,,,,,
Osa04g00238,,,,,,,,
Osa04g00239,,,,,,,,
Osa04g00240,,,,,,,,
Osa04g00241,,,,,,,,
Osa04g00242,,,,,,,,
Osa04g00243,,,,,,,,
Osa04g00244,,,,,,,,
Osa04g00245,,,,,,,,
Osa04g00246,,,,,,,,
Osa04g00247,,,,,,,,
Osa04g00248,,,,,,,,
Osa04g00249,,,,,,,,
Osa04g00250,,,,,,,,
Osa04g00251,,,,,,,,
Osa04g00252,,,,,,,,
Osa04g00253,,,,,,,,
Osa04g00254,,,,,,,,
Osa04g00255,,,,,,,,
Osa04g00256,,,,,,,,
Osa04g00257,,,,,,,,
Osa04g00258,,,,,,,,
Osa04g00259,,,,,,,,
Osa04g00260,,,,,,,,
Osa04g00261,,,,,,,,
Osa04g00262,,,,,,,,
Osa04g00263,,,,,,,,
Osa04g00264,,,,,,,,
Osa04g00265,,,,,,,,
Osa04g00266,,,,,,,,
Osa04g00267,,,,,,,,
Osa04g00268,,,,,,,,
Osa04g00269,,,,,,,,
Osa04g00270,,,,,,,,
Osa04g00271,,,,,,,,
Osa04g00272,,,,,,,,
Osa04g00273,,,,,,,,
Osa04g00274,,,,,,,,
Osa04g00275,,,,,,,,
Osa04g00276,,,,,,,,
Osa04g00277,,,,,,,,
Osa04g00278,,,,,,,,
Osa04g00279,,,,,,,,
Osa04g00280,,,,,,,,
Osa04g00281,,,,,,,,
Osa04g00282,,,,,,,,
Osa04g00283,,,,,,,,
